SalesID,Employee_ID,CustomerID,ProductID,Quantity,Product_Name,Product_Price,Employee_Name,Employee_Middle,Employee_Lastname,Customer_Name,Customer_Middle,Customer_LastName
477175,15,15360,375,375,Water Bottle - 30 oz.,4.99,Michael,',O'Leary,Omar,L,Tang
477176,8,7520,392,392,"HL Touring Frame - Yellow, 46",1003.91,Morningstar,r,Greene,Gloria,S,Alonso
477177,21,18960,405,405,"LL Touring Frame - Yellow, 50",333.42,Dirk,t,Stringer,Tristan,M,Wood
477178,14,11120,422,422,"LL Mountain Frame - Silver, 42",264.05,Heather,c,McBadden,Katelyn,,Rogers
477179,7,3280,439,439,Touring Tire,28.99,Marjorie,r,Green,Carlos,C,Rivera
477180,20,14720,452,452,HL Touring Handlebars,91.57,Dean,t,Straight,Nancy,E,Chapman
477181,13,6880,469,469,"Touring-3000 Yellow, 58",742.35,Stearns,a,MacFeather,Fernando,L,Williams
477182,5,8800,485,485,"Mountain-400-W Silver, 38",769.49,Innes,e,del Castillo,James,B,Bailey
477183,22,960,502,502,"Road-750 Black, 44",539.99,Johnson,h,White,Alvin,E,She
477184,11,12400,10,515,Chainring Nut,192.6,Livia,a,Karsen,Leslie,,Ortega
477185,4,4560,27,532,Flat Washer 3,415.2,Michel,e,DeFrance,Craig,,Gutierrez
477186,21,16480,44,549,Thin-Jam Hex Nut 5,73,Dirk,t,Stringer,Robin,,Hernandez
477187,10,8160,57,562,Hex Nut 17,151.2,Sheryl,u,Hunter,Isaac,,James
477188,3,320,74,579,Hex Nut 4,158,Cheryl,a,Carson,Alan,,Guo
477189,16,11760,87,592,External Lock Washer 6,489.6,Sylvia,a,Panteley,Kimberly,J,Cooper
477190,9,3920,104,609,Thin-Jam Lock Nut 2,170,Burt,r,Gringlesby,Chloe,L,Lopez
477191,1,5840,120,625,Lock Nut 17,176.4,Abraham,e,Bennet,Dylan,C,Long
477192,18,17760,137,642,Lock Nut 4,183.2,Anne,i,Ringer,Stacey,,Ye
477193,7,9440,150,655,Lock Washer 12,0,Marjorie,r,Green,Jeremiah,,Lopez
477194,1,1600,167,672,Metal Sheet 1,585.6,Abraham,e,Bennet,Antonio,,Gonzales
477195,17,13520,184,689,ML Road Rim,0,Albert,i,Ringer,Mark,,Lee
477196,6,5200,197,702,HL Spindle/Axle,733.6,Ann,u,Dull,Deanna,,Moreno
477197,23,17120,214,719,"Mountain Bike Socks, M",9.5,Akiko,o,Yokomoto,Sara,M,Murphy
477198,15,19040,230,735,"LL Road Frame - Red, 44",337.22,Michael,',O'Leary,Valerie,,Lin
477199,8,11200,247,752,"HL Mountain Frame - Silver, 46",1364.5,Morningstar,r,Greene,Katherine,A,King
477200,21,2880,260,765,"Road-450 Red, 60",1457.99,Dirk,t,Stringer,Bruce,,Torres
477201,14,14800,277,782,"Mountain-100 Silver, 42",3399.99,Heather,c,McBadden,Natalie,A,Sanders
477202,7,6960,294,799,"Road-250 Red, 44",2443.35,Marjorie,r,Green,Frank,,Munoz
477203,20,18400,307,812,LL Fork,148.22,Dean,t,Straight,Taylor,M,Henderson
477204,13,10560,324,829,ML Road Front Wheel,248.385,Stearns,a,MacFeather,Joyce,,Jarvis
477205,2,2240,337,842,"ML Mountain Frame - Black, 48",348.76,Reginald,l,Blotchet-Halls,Bianca,,Lu
477206,19,14160,354,859,"Men's Sports Shorts, M",59.99,Meander,m,Smith,Micah,,Chen
477207,11,16080,370,875,"Classic Vest, M",63.5,Livia,a,Karsen,Rebekah,A,Suri
477208,4,8240,387,892,"Short-Sleeve Classic Jersey, M",53.99,Michel,e,DeFrance,Isabella,,Lopez
477209,17,19680,400,905,"LL Touring Frame - Blue, 50",333.42,Albert,i,Ringer,Yvonne,,McKay
477210,10,11840,417,922,ML Road Seat/Saddle,39.14,Sheryl,u,Hunter,Kristi,A,Saunders
477211,3,4000,434,939,ML Mountain Tire,29.99,Cheryl,a,Carson,Christian,R,Lee
477212,16,15440,447,952,"ML Mountain Frame-W - Silver, 38",364.09,Sylvia,a,Panteley,Paige,,Ramirez
477213,9,7600,464,969,"Touring-3000 Blue, 58",742.35,Burt,r,Gringlesby,Grant,,Pal
477215,2,240,2,2,Bearing Ball,0.8,Reginald,l,Blotchet-Halls,Adriana,,Suri
477216,15,11680,15,15,Decal 2,130.4,Michael,',O'Leary,Kevin,,Baker
477222,13,3200,109,109,Thin-Jam Lock Nut 3,516,Stearns,a,MacFeather,Cara,R,Guo
477247,22,960,502,fg502,"Road-750 Black, 44",539.99,Johnson,h,White,Alvin,E,She
477744,7,3280,439,439,Touring Tire,$28.99 ,Marjorie,r,Green,Carlos,C,Rivera
477792,21,12800,189,189fgf,HL Mountain Seat Assembly,196.92,Dirk,t,Stringer,Luis,,Hayes
477845,14,7440,62,62,Hex Nut 23,Eur76.6,Heather,c,McBadden,Gilbert,L,Hu
477933,22,960,502,502h,"Road-750 Black, 44",539.99,Johnson,h,White,Alvin,E,She
478314,22,960,502,/502,"Road-750 Black, 44",539.99,Johnson,h,White,Alvin,E,She
478570,22,960,502,502e,"Road-750 Black, 44",539.99,Johnson,h,White,Alvin,E,She
478614,21,12800,189,189,HL Mountain Seat Assembly,196.92 EUR,Dirk,t,Stringer,Luis,,Hayes
478997,7,3280,439,439f,Touring Tire,28.99,Marjorie,r,Green,Carlos,C,Rivera
479238,22,960,502,ER  502,"Road-750 Black, 44",539.99,Johnson,h,White,Alvin,E,She
480027,21,12800,189,fg189,HL Mountain Seat Assembly,196.92,Dirk,t,Stringer,Luis,,Hayes
480047,22,960,502,502ere,"Road-750 Black, 44",539.99,Johnson,h,White,Alvin,E,She
480857,7,3280,439,439%^,Touring Tire,28.99,Marjorie,r,Green,Carlos,C,Rivera
481177,7,3280,439,439  $G,Touring Tire,28.99,Marjorie,r,Green,Carlos,C,Rivera
481862,21,12800,189,fgrr189,HL Mountain Seat Assembly,196.92,Dirk,t,Stringer,Luis,,Hayes
482262,7,3280,439,A  (4?3?9  Gh,Touring Tire,28.99,Marjorie,r,Green,Carlos,C,Rivera
482546,8,3840,32,32,Front Derailleur Cage,561.6,Morning,r,Greene,Cheryl,A,Ramos
483379,3,16400,219,219,"Long-Sleeve Logo Jersey, M",49.99,,,,Robert,A,Chen
483402,3,320,74,579,Hex Nut 4,158,,,,Alan,,Guo
483425,3,4000,434,939,ML Mountain Tire,29.99,,,,Christian,R,Lee
483926,8,3840,32,32,Front Derailleur Cage,561.6,Morning,r,Grne,Cheryl,A,Ramos
483951,7,3280,439,439RT,Touring Tire,28.99,Marjorie,r,Green,Carlos,C,Rivera
485268,3,16400,219,219,"Long-Sleeve Logo Jersey, M",49.99,Cheryl,,,Robert,A,Chen
485291,3,320,74,579,Hex Nut 4,158,Cheryl,,,Alan,,Guo
485311,3,4000,434,939,ML Mountain Tire,29.99,Cheryl,,,Christian,R,Lee
485590,3,4000,434,939,ML Mountain Tire,29.99,Cheryl,a,,Christian,R,Lee
485603,3,16400,219,219,"Long-Sleeve Logo Jersey, M",49.99,Cheryl,a,,Robert,A,Chen
485626,3,320,74,579,Hex Nut 4,158,Cheryl,a,,Alan,,Guo
485657,14,7440,62,62,Hex Nut 23,R.s 76.6,Heather,c,McBadden,Gilbert,L,Hu
491029,7,3280,439d,439,Touring Tire,28.99,Marjorie,r,Green,Carlos,C,Rivera
491210,7,3280,439,439,Touring Tire,28.99Rs,Marjorie,r,Green,Carlos,C,Rivera
491640,7,3280,439c,439,Touring Tire,28.99,Marjorie,r,Green,Carlos,C,Rivera
492069,7,3280,439f,439,Touring Tire,28.99Rs,Marjorie,r,Green,Carlos,C,Rivera
492937,3,16400,219,219,"Long-Sleeve Logo Jersey, M",49.99,ch,a,,Robert,A,Chen
492951,7,3280,439asf,439,Touring Tire,28.99,Marjorie,r,Green,Carlos,C,Rivera
492960,3,320,74,579,Hex Nut 4,158,ch,a,,Alan,,Guo
492983,3,4000,434,939,ML Mountain Tire,29.99,ch,a,,Christian,R,Lee
496563,14,7440,62,62,Hex Nut 23,76.6$,Heather,c,McBadden,Gilbert,L,Hu
498103,21,12800,189,189,HL Mountain Seat Assembly,196.92/-,Dirk,t,Stringer,Luis,,Hayes
499111,21,12800,189,189,HL Mountain Seat Assembly,$196.92 ,Dirk,t,Stringer,Luis,,Hayes
503033,7,3280,439,439,Touring Tire,RS28.99,Marjorie,r,Green,Carlos,C,Rivera
504342,21,12800,189,189,HL Mountain Seat Assembly,196.92/--,Dirk,t,Stringer,Luis,,Hayes
504660,11,8720,155,155,Metal Angle,666.4,Livia,a,Karsen,Jaime,E,Jimenez
504916,11,8720,155,155,Metal Angle,R.s. 666.4,Livia,a,Karsen,Jaime,E,Jimenez
504918,21,12800,189,189,HL Mountain Seat Assembly,196.92R.s.,Dirk,t,Stringer,Luis,,Hayes
505600,14,7440,62,62erto,Hex Nut 23,R.s 76.6,Heather,c,McBadden,Gilbert,L,Hu
508066,14,7440,62,62erto,Hex Nut 23,76.6,Heather,c,McBadden,Gilbert,L,Hu
514451,7,5760,295,295,"Road-250 Red, 48",2443.35,Marjorie,r,Green,Drew,D,Rai
514457,5,17040,389,389,"Short-Sleeve Classic Jersey, XL",53.99,Innes,e,del Castillo,Samuel,V,Russell
514460,3,2800,435,435,HL Mountain Tire,35,Cheryl,a,Carson,Brittany,,Hughes
514463,2,18320,482,482,"Road-750 Black, 58",539.99,Reginald,l,Blotchet-Halls,Tasha,,Shan
514464,19,10480,499,499,LL Bottom Bracket,53.99,Meander,m,Smith,Joseph,,Rodriguez
514467,17,16000,40,545,Thin-Jam Hex Nut 1,144.4,Albert,i,Ringer,Raul,,Xu
514473,15,7520,134,639,Lock Nut 3,182,Michael,',O'Leary,Gloria,S,Alonso
514476,13,13040,180,685,LL Mountain Rim,608.4,Stearns,a,MacFeather,Madison,S,Powell
514479,12,8800,227,732,"LL Road Frame - Black, 58",337.22,Charlene,o,Locksley,James,B,Bailey
514482,3,6480,290,795,"Mountain-300 Black, 38",1079.99,Cheryl,a,Carson,Erica,,Lu
514488,1,17760,384,889,All-Purpose Bike Stand,159,Abraham,e,Bennet,Stacey,,Ye
514491,23,3520,430,935,"LL Mountain Frame - Black, 44",249.79,Akiko,o,Yokomoto,Casey,J,Xu
514494,22,19040,477,982,"Touring-2000 Blue, 54",1214.85,Johnson,h,White,Valerie,,Lin
514495,15,11200,494,999,"Mountain-500 Black, 40",539.99,Michael,',O'Leary,Katherine,A,King
514498,21,15280,45,45,Thin-Jam Hex Nut 6,146.4,Dirk,t,Stringer,Olivia,,Perry
514504,19,6800,139,139,Lock Nut 18,552,Meander,m,Smith,Faith,L,Patterson
514507,17,12320,185,185,HL Road Rim,0,Albert,i,Ringer,Lawrence,S,Alonso
514510,16,8080,232,232,"LL Road Frame - Red, 52",337.22,Sylvia,a,Panteley,Ian,,Stewart
514511,9,240,249,249,"HL Mountain Frame - Black, 44",1349.6,Burt,r,Gringlesby,Adriana,,Suri
514605,5,960,244,749,"HL Mountain Frame - Silver, 42",1364.5,Innes,e,del Castillo,Alvin,E,She
514678,16,1440,495,1000,"Mountain-500 Black, 42",539.99,Sylvia,a,Panteley,Angelica,J,Jenkins
514679,16,1920,16,16,Down Tube,457.8,Sylvia,a,Panteley,Audrey,L,Alvarez
514680,9,13840,33,33,Front Derailleur Linkage,0,Burt,r,Gringlesby,Mayra,J,Kovar
514681,22,5520,46,46,Thin-Jam Hex Nut 3,440.4,Johnson,h,White,Devin,J,Rivera
514682,15,17440,63,63,Hex Nut 12,76.8,Michael,',O'Leary,Shane,E,Malhotra
514683,8,9600,80,80,HL Hub,721.8,Morningstar,r,Greene,Jesse,,Morgan
514684,21,1280,93,93,Internal Lock Washer 9,0,Dirk,t,Stringer,Andrew,,Jackson
514685,14,13200,110,110,Thin-Jam Lock Nut 4,517.2,Heather,c,McBadden,Marcus,,Hall
514686,6,15120,126,126,Lock Nut 12,89.4,Ann,u,Dull,Nicole,D,Murphy
514687,20,16800,140,140,Lock Ring,829.8,Dean,t,Straight,Russell,,Xu
514688,12,18720,156,156,Metal Bar 1,190.8,Charlene,o,Locksley,Tina,C,Malhotra
514689,5,10880,173,173,Paint - Silver,889.2,Innes,e,del Castillo,Kaitlyn,A,Carter
514690,18,2560,186,186,Touring Rim,0,Anne,i,Ringer,Brenda,,Malhotra
514691,11,14480,203,203,Seat Post,848,Livia,a,Karsen,Miranda,L,Simmons
514692,4,6640,220,220,"Long-Sleeve Logo Jersey, L",49.99,Michel,e,DeFrance,Ethan,A,Clark
514693,17,18080,233,233,"LL Road Frame - Red, 58",337.22,Albert,i,Ringer,Sydney,,Edwards
514694,10,10240,250,250,"HL Mountain Frame - Black, 48",1349.6,Sheryl,u,Hunter,Jonathan,J,Bryant
514695,2,12160,266,266,"Road-650 Red, 62",782.99,Reginald,l,Blotchet-Halls,Larry,T,Alvarez
514696,19,4320,283,283,"Mountain-100 Black, 48",3374.99,Meander,m,Smith,Cole,,Gray
514697,8,15760,296,296,"Road-250 Red, 52",2443.35,Morningstar,r,Greene,Priscilla,R,Raji
514698,1,7920,313,313,LL Mountain Handlebars,44.54,Abraham,e,Bennet,Heidi,L,Rodriguez
514699,18,80,330,330,HL Mountain Rear Wheel,327.215,Anne,i,Ringer,Abigail,,Clark
514700,7,11520,343,343,"HL Road Frame - Black, 44",1431.5,Marjorie,r,Green,Kellie,,Torres
514701,1,3680,360,360,"Men's Bib-Shorts, S",89.99,Abraham,e,Bennet,Cesar,L,Perez
514702,16,5600,376,376,Mountain Bottle Cage,9.99,Sylvia,a,Panteley,Diane,L,Suarez
514703,6,7280,390,390,"HL Touring Frame - Yellow, 60",1003.91,Ann,u,Dull,Gary,P,Meyerhoff
514704,22,9200,406,406,"LL Touring Frame - Yellow, 54",333.42,Johnson,h,White,Jay,D,Alvarez
514705,15,1360,423,423,"LL Mountain Frame - Silver, 44",264.05,Michael,',O'Leary,Angel,H,Roberts
514706,4,12800,436,436,LL Road Tire,21.49,Michel,e,DeFrance,Luis,,Hayes
514707,21,4960,453,453,Front Brakes,106.5,Dirk,t,Stringer,Danny,,Suarez
514708,14,16880,470,470,"Touring-3000 Yellow, 62",742.35,Heather,c,McBadden,Ryan,H,Long
514709,3,8560,483,483,"Touring-3000 Blue, 44",742.35,Cheryl,a,Carson,Jacob,,Rodriguez
514710,20,720,500,500,ML Bottom Bracket,101.24,Dean,t,Straight,Alexis,B,Hughes
514711,12,2640,11,516,Chainring,193.2,Charlene,o,Locksley,Brett,L,Rana
514712,5,14560,28,533,Flat Washer 8,0,Innes,e,del Castillo,Monica,C,Prasad
514713,18,6240,41,546,Thin-Jam Hex Nut 2,144.8,Anne,i,Ringer,Elizabeth,A,White
514714,11,18160,58,563,Hex Nut 7,151.6,Livia,a,Karsen,Sylvia,A,Caldwell
514715,4,10320,75,580,Hex Nut 18,475.2,Michel,e,DeFrance,Jordan,J,Hill
514716,17,2000,88,593,External Lock Washer 1,0,Albert,i,Ringer,Bailey,,Collins
514717,10,13920,105,610,Thin-Jam Lock Nut 15,85.2,Sheryl,u,Hunter,Megan,L,Stewart
514718,2,15840,121,626,Lock Nut 7,176.8,Reginald,l,Blotchet-Halls,Rachel,L,Ramirez
514719,16,17520,135,640,Lock Nut 14,547.2,Sylvia,a,Panteley,Sharon,M,Raje
514720,8,19440,151,656,Lock Washer 2,0,Morningstar,r,Greene,William,K,Sotelo
514721,1,11600,168,673,Metal Tread Plate,0,Abraham,e,Bennet,Kelvin,A,He
514722,14,3280,181,686,ML Mountain Rim,914.4,Heather,c,McBadden,Carlos,C,Rivera
514723,7,15200,198,703,LL Shell,630,Marjorie,r,Green,Noah,,Phillips
514724,1,7360,215,720,"Mountain Bike Socks, L",9.5,Abraham,e,Bennet,Gerald,,Gomez
514725,13,18800,228,733,"LL Road Frame - Black, 60",337.22,Stearns,a,MacFeather,Toni,J,Rodriguez
514726,6,10960,245,750,"HL Mountain Frame - Silver, 44",1364.5,Ann,u,Dull,Karen,,Berge
514727,22,12880,261,766,"Road-450 Red, 44",1457.99,Johnson,h,White,Luke,C,Edwards
514728,15,5040,278,783,"Mountain-100 Silver, 44",3399.99,Michael,',O'Leary,Darryl,,Hu
514729,4,16480,291,796,"Mountain-300 Black, 40",1079.99,Michel,e,DeFrance,Robin,,Hernandez
514730,21,8640,308,813,ML Fork,175.49 $EU,Dirk,t,Stringer,Jacquelyn,L,Ruiz
514731,14,800,325,830,HL Road Front Wheel,330.06,Heather,c,McBadden,Alisha,,Nath
514732,3,12240,338,843,"ML Road Frame-W - Yellow, 40",594.83,Cheryl,a,Carson,Lauren,,Cook
514733,20,4400,355,860,"Men's Sports Shorts, L",59.99,Dean,t,Straight,Colleen,,Zheng
514734,12,6320,371,876,"Classic Vest, L",63.5,Charlene,o,Locksley,Emily,R,Clark
514735,2,8000,385,890,Hydration Pack - 70 oz.,54.99,Reginald,l,Blotchet-Halls,Hunter,,Hughes
514736,18,9920,401,906,"LL Touring Frame - Blue, 54",333.42,Anne,i,Ringer,Jocelyn,,Gonzales
514737,11,2080,418,923,HL Road Seat/Saddle,52.64,Livia,a,Karsen,Barbara,K,Jai
514738,1,13520,431,936,"LL Mountain Frame - Black, 48",249.79,Abraham,e,Bennet,Mark,,Lee
514739,17,5680,448,953,"LL Mountain Frame - Black, 40",249.79,Albert,i,Ringer,Donald,M,Kovár
514740,10,17600,465,970,"Touring-3000 Blue, 62",742.35,Sheryl,u,Hunter,Sheena,,Lal
514741,23,9280,478,983,"Road-350-W Yellow, 40",1700.99,Akiko,o,Yokomoto,Jenna,M,Lopez
514841,,6240,41,546,Thin-Jam Hex Nut 2,144.8,Anne,i,Ringer,Elizabeth,A,White
514874,,17440,63,63,Hex Nut 12,76.8,Michael,',O'Leary,Shane,E,Malhotra
514986,21,8640,308,RET 813,ML Fork,175.49 $EU,Dirk,t,Stringer,Jacquelyn,L,Ruiz
517577,21,8640,308,RET 813,ML Fork,175.49,Dirk,t,Stringer,Jacquelyn,L,Ruiz
518162,9,17520,393,393,"HL Touring Frame - Yellow, 50",1003.91,Burt,r,Gringlesby,Sharon,M,Raje
518165,8,13280,440,440,LL Mountain Pedal,40.49,Morningstar,r,Greene,Marcus,T,Gray
518168,6,18800,486,486,"Mountain-400-W Silver, 40",769.49,Ann,u,Dull,Toni,J,Rodriguez
518169,23,10960,503,503,"Road-750 Black, 48",539.99,Akiko,o,Yokomoto,Karen,,Berge
518172,22,6720,45,550,Thin-Jam Hex Nut 6,146.4,Johnson,h,White,Evan,C,Sanders
518178,19,8000,138,643,Lock Nut 19,734.4,Meander,m,Smith,Hunter,,Hughes
518181,18,3760,185,690,HL Road Rim,0,Anne,i,Ringer,Charles,J,Strange
518184,16,9280,231,736,"LL Road Frame - Red, 48",337.22,Sylvia,a,Panteley,Jenna,M,Lopez
518185,9,1440,248,753,"HL Mountain Frame - Black, 42",1349.6,Burt,r,Gringlesby,Angelica,J,Jenkins
518188,8,16960,295,800,"Road-250 Red, 48",2443.35,Morningstar,r,Greene,Samantha,K,Taylor
518194,5,18240,388,893,"Short-Sleeve Classic Jersey, L",53.99,Innes,e,del Castillo,Tamara,L,Chander
518197,4,14000,435,940,HL Mountain Tire,35,Michel,e,DeFrance,Melanie,N,Alexander
518200,2,19520,481,986,"Road-350-W Yellow, 48",1700.99,Reginald,l,Blotchet-Halls,Wyatt,,Thompson
518201,3,10240,3,3,BB Ball Bearing,2.4,Cheryl,a,Carson,Jonathan,J,Bryant
518204,2,6000,50,50,Thin-Jam Hex Nut 7,445.2,Reginald,l,Blotchet-Halls,Eduardo,,Walker
518210,23,7280,143,143,Lock Washer 5,0,Akiko,o,Yokomoto,Gary,P,Meyerhoff
518213,22,3040,190,190,LL Road Seat Assembly,133.34,Johnson,h,White,Caleb,A,Parker
518216,20,8560,236,236,"ML Road Frame - Red, 44",594.83,Dean,t,Straight,Jacob,,Rodriguez
518217,13,720,253,253,"HL Mountain Frame - Silver, 38",1364.5,Stearns,a,MacFeather,Alexis,B,Hughes
518220,12,16240,300,300,"Road-250 Black, 52",2443.35,Charlene,o,Locksley,Richard,,White
518326,,19520,481,986,"Road-350-W Yellow, 48",1700.99,Reginald,l,Blotchet-Halls,Wyatt,,Thompson
518391,3,10240,3,3,BB Ball Bearing,2.4$,Cheryl,a,Carson,Jonathan,J,Bryant
519008,3,12240,338,843,"ML Road Frame-W - Yellow, 40",594.83,,a,Carson,Lauren,,Cook
519018,3,10240,3,3,BB Ball Bearing,2.4,,a,Carson,Jonathan,J,Bryant
519082,3,10240,3,3,BB Ball Bearing,2.4$,,a,Carson,Jonathan,J,Bryant
520720,3,12240,338,843,"ML Road Frame-W - Yellow, 40",594.83,,,Carson,Lauren,,Cook
520730,3,10240,3,3,BB Ball Bearing,2.4$,,,Carson,Jonathan,J,Bryant
520794,3,10240,3,3,BB Ball Bearing,2.4,,,Carson,Jonathan,J,Bryant
521048,3,10240,3,3,BB Ball Bearing,2.4,,,,Jonathan,J,Bryant
521102,3,12240,338,843,"ML Road Frame-W - Yellow, 40",594.83,,,,Lauren,,Cook
521610,3,10240,3,3,BB Ball Bearing,2.4$,,,,Jonathan,J,Bryant
522163,3,12240,338,843,"ML Road Frame-W - Yellow, 40",594.83,,a,,Lauren,,Cook
522173,3,10240,3,3,BB Ball Bearing,2.4,,a,,Jonathan,J,Bryant
522237,3,10240,3,3,BB Ball Bearing,2.4$,,a,,Jonathan,J,Bryant
522831,18,80,330,330,HL Mountain Rear Wheel,327.215,Anne,i,Ringer,Abi,,Clark
524586,3,10240,3,3,BB Ball Bearing,2.4,Cheryl,a,,Jonathan,J,Bryant
524607,18,80,330,330,HL Mountain Rear Wheel,327.215,Anne,i,,Abi,,Clark
524640,3,12240,338,843,"ML Road Frame-W - Yellow, 40",594.83,Cheryl,a,,Lauren,,Cook
525223,3,10240,3,3,BB Ball Bearing,2.4$,Cheryl,a,,Jonathan,J,Bryant
526180,18,80,330,330,HL Mountain Rear Wheel,327.215,Anne,i,,Abigail,,Clark
527284,21,8640,308,RET 813,ML Fork,175.49 R.s.,Dirk,t,Stringer,Jacquelyn,L,Ruiz
528050,3,10240,3,3,BB Ball Bearing,$2.40 ,Cheryl,a,Carson,Jonathan,J,Bryant
530238,21,8640,308,813,ML Fork,175.49 R.s.,Dirk,t,Stringer,Jacquelyn,L,Ruiz
535981,4,2000,88,593,External Lock Washer 1,0,Michel,e,DeFrance,Bailey,,Collins
549146,,11600,168,673,Metal Tread Plate,0,Abraham,e,Bennet,Kelvin,A,He
549251,1,7920,313,313,LL Mountain Handlebars,44.54,,e,Bennet,Heidi,L,Rodriguez
549510,1,3680,360,360,"Men's Bib-Shorts, S",89.99,,e,Bennet,Cesar,L,Perez
549643,1,11600,168,673,Metal Tread Plate,0,,e,Bennet,Kelvin,A,He
550131,18,80,330,330,HL Mountain Rear Wheel,327.215,,,,Abigail,,Clark
550151,19,8000,138,643,Lock Nut 19,734.4,,,,Hunter,,Hughes
550153,1,11600,168,673,Metal Tread Plate,0,Abraham,,Bennet,Kelvin,A,He
550154,18,3760,185,690,HL Road Rim,0,,,,Charles,J,Strange
550165,20,4400,355,860,"Men's Sports Shorts, L",59.99,,,,Colleen,,Zheng
550168,18,9920,401,906,"LL Touring Frame - Blue, 54",333.42,,,,Jocelyn,,Gonzales
550189,20,8560,236,236,"ML Road Frame - Red, 44",594.83,,,,Jacob,,Rodriguez
550192,19,4320,283,283,"Mountain-100 Black, 48",3374.99,,,,Cole,,Gray
550284,1,7360,215,720,"Mountain Bike Socks, L",9.5,,e,Bennet,Gerald,,Gomez
550450,,7920,313,313,LL Mountain Handlebars,44.54,Abraham,,Bennet,Heidi,L,Rodriguez
550642,,7920,313,313,LL Mountain Handlebars,44.54,Abraham,e,Bennet,Heidi,L,Rodriguez
550706,1,7920,313,313,LL Mountain Handlebars,44.54,Abraham,e,,Heidi,L,Rodriguez
550732,1,7360,215,720,"Mountain Bike Socks, L",9.5,Abraham,e,,Gerald,,Gomez
551730,23,11360,166,671,Metal Sheet 6,389.6,Akiko,o,Yokomoto,Kayla,,Taylor
551731,12,3040,179,684,Reflector,910.8,Charlene,o,Locksley,Caleb,A,Parker
551732,11,18560,226,731,"HL Road Frame - Red, 56",1431.5,Livia,a,Karsen,Thomas,,Gonzales
551733,4,10720,243,748,"LL Road Frame - Black, 52",337.22,Michel,e,DeFrance,Julie,,Becker
551734,20,12640,259,764,"Road-450 Red, 58",1457.99,,,,Lori,C,Alvarez
551735,13,4800,276,781,"Mountain-100 Silver, 38",3399.99,Stearns,a,MacFeather,Dalton,M,Coleman
551736,2,16240,289,794,"Mountain-200 Black, 46",2294.99,Reginald,l,Blotchet-Halls,Richard,,White
551737,19,8400,306,811,"Road-550-W Yellow, 48",1120.49,,,,Jack,,Carter
551738,12,560,323,828,LL Road Front Wheel,85.565,Charlene,o,Locksley,Alexandra,,Murphy
551739,1,12000,336,841,"ML Mountain Frame - Black, 44",348.76,Abraham,e,Bennet,Kurt,,Yuan
551740,18,4160,353,858,Headlights - Weatherproof,44.99,,,,Clarence,,Pal
551741,10,6080,369,874,"Classic Vest, S",63.5,Sheryl,u,Hunter,Edward,,Ross
551742,1,7760,383,888,Fender Set - Mountain,21.98,Abraham,e,Bennet,Haley,B,Phillips
551743,16,9680,399,904,Rear Derailleur,121.46,Sylvia,a,Panteley,Jessica,A,Hughes
551744,9,1840,416,921,LL Road Seat/Saddle,27.12,Burt,r,Gringlesby,Ashlee,J,Andersen
551745,22,13280,429,934,"LL Mountain Frame - Black, 42",249.79,Johnson,h,White,Marcus,T,Gray
551746,15,5440,446,951,Touring Pedal,80.99,Michael,',O'Leary,Destiny,L,Flores
551747,8,17360,463,968,"Touring-3000 Blue, 54",742.35,Morningstar,r,Greene,Seth,,Perry
551748,21,9040,476,981,"Touring-2000 Blue, 50",1214.85,Dirk,t,Stringer,Jasmine,,Butler
551749,14,1200,493,998,"Mountain-500 Silver, 52",564.99,Heather,c,McBadden,Andre,E,Arun
551750,14,1680,14,14,Decal 1,195,Heather,c,McBadden,Arianna,A,Hughes
551751,7,13600,31,31,Fork Crown,350,Marjorie,r,Green,Martin,,Rodriguez
551752,20,5280,44,44,Thin-Jam Hex Nut 5,73,,,,Denise,,Prasad
551753,13,17200,61,61,Hex Nut 22,76.4,Stearns,a,MacFeather,Savannah,E,Turner
551754,6,9360,78,78,Head Tube,79.8,Ann,u,Dull,Jennifer,L,Morgan
551755,19,1040,91,91,Internal Lock Washer 3,0,,,,Alyssa,S,Wood
551756,12,12960,108,108,Thin-Jam Lock Nut 6,171.6,Charlene,o,Locksley,Mackenzie,M,Carter
551757,4,14880,124,124,Lock Nut 22,89,Michel,e,DeFrance,Nathan,,Kumar
551758,18,16560,138,138,Lock Nut 19,734.4,,,,Roger,E,Raje
551759,10,18480,154,154,Lock Washer 11,570,Sheryl,u,Hunter,Terri,L,Duffy
551760,3,10640,171,171,Paint - Black,688.8,Cheryl,a,Carson,Julia,A,Price
551761,16,2320,184,184,ML Road Rim,0,Sylvia,a,Panteley,Blake,C,Bryant
551762,9,14240,201,201,Seat Lug,316.8,Burt,r,Gringlesby,Micheal,,Travers
551763,2,6400,218,218,"Long-Sleeve Logo Jersey, S",49.99,Reginald,l,Blotchet-Halls,Emmanuel,,Suri
551764,15,17840,231,231,"LL Road Frame - Red, 48",337.22,Michael,',O'Leary,Stefanie,T,Mehta
551765,8,10000,248,248,"HL Mountain Frame - Black, 42",1349.6,Morningstar,r,Greene,Joe,L,Lopez
551766,1,11920,264,264,"Road-650 Red, 58",782.99,Abraham,e,Bennet,Kristine,F,Alvarez
551767,17,4080,281,281,"Mountain-100 Black, 42",3374.99,Albert,i,Ringer,Christy,,Goel
551768,6,15520,294,294,"Road-250 Red, 44",2443.35,Ann,u,Dull,Patricia,M,Zubaty
